API Well Number,Leak [Yes/No],Violation [Yes/No],Incident [Yes/No],Compliance [Yes/No],Oil [bbl/Year],Gas [Mcf/Year],Age [Years],Depth [ft],Elevation Delta [m],Distance to Road [miles],Operator Name,Latitude,Longitude,Well Type,Priority Score [0-100],Emissions Score [0-35],Leak,Leak [Yes/No] Score,Compliance,Compliance [Yes/No] Score,Violation,Violation [Yes/No] Score,Incident,Incident [Yes/No] Score,Sensitive Receptors Score [0-20],Schools Within Distance,School Score [0-10],Hospitals Within Distance,Hospital Score [0-10],Production Volumes Score [0-20],One-year Production [BOE],One-year Production Score [0-20],Well Age Score [0-15],Owner Well-Count,Owner Well-Count Score [0-10],cluster,Well ID
71441,No,No,No,No,0.0,966.35,67,7478,8,0.5699464759,Owner 123,1.0790000000000006,1.7825639999999936,Gas,49.53588261891105,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,16.826868745469056,172.11429593257418,16.826868745469056,6.644295302013423,9,4.49329,Cluster 8,71441
86731,No,No,No,No,4.97,45.71,15,4830,8,0.8179509164,Owner 166,1.0961500000000015,0.9595599999999962,Gas,49.497838759336446,10.5,0,0.0,1,100.0,0,0.0,0,0.0,9.642857142857142,5,7.142857142857143,1,2.5,19.758277643324938,13.11129918464114,19.758277643324938,1.4093959731543624,3,8.187308,Cluster 10,86731
67393,No,No,No,No,0.0,82.57,22,2737,0,0.0128425719,Owner 47,1.7979899999999986,1.3967099999999988,Gas,49.47970059476375,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.72887106360364,14.706345956591967,19.72887106360364,2.1140939597315436,6,6.065307,Cluster 1,67393
11811,No,No,Yes,Yes,9.51,158.32,66,11986,216,0.1051047687,Owner 27,1.9061400000000006,1.3513300000000044,Gas,49.46823505051277,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.304808318010373,37.707997963517506,19.304808318010373,6.543624161073826,2,9.048374,Cluster 6,11811
78732,No,No,No,No,3.05,21.78,67,4677,10,0.1014852135,Owner 130,1.755150999999998,1.323449999999994,Gas,49.43403328974149,10.5,0,0.0,1,100.0,0,0.0,0,0.0,5.714285714285714,4,5.714285714285714,0,0.0,19.872252273442353,6.929183903773442,19.872252273442353,6.644295302013423,5,6.7032,Cluster 42,78732
12312,No,No,Yes,No,0.0,45.32,16,2920,-1,0.70014512,Owner 234,1.5962900000000033,1.0444899999999961,Gas,49.420797789464835,14.0,0,0.0,1,100.0,0,0.0,1,100.0,8.571428571428571,6,8.571428571428571,0,0.0,19.851186103942315,8.071837213912413,19.851186103942315,1.5100671140939597,7,5.488116,Cluster 12,12312
45641,No,No,Yes,Yes,2.87,23.62,68,7942,0,0.4549515886,Owner 136,0.9999499999999983,1.9572000000000003,Gas,49.37323193094019,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.8695289165586,7.076901919519224,19.8695289165586,6.74496644295302,3,8.187308,Cluster 5,45641
99358,No,No,Yes,No,4.21,843.23,5,8791,8,0.7421523467,Owner 179,1.0281900000000022,1.8935599999999937,Gas,49.33084547564369,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,17.153532340456728,154.39568609636729,17.153532340456728,0.40268456375838924,5,6.7032,Cluster 5,99358
23924,No,No,No,No,0.0,941.71,34,10398,-4,0.4455279167,Owner 83,1.7464999999999975,1.3503000000000043,Gas,49.20953549391628,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,16.907777271480995,167.72572424345674,16.907777271480995,3.3221476510067114,4,7.408182,Cluster 42,23924
56858,No,No,Yes,No,5.99,47.99,66,10932,3,0.1226915993,Owner 243,1.0136800000000008,1.010818999999998,Gas,49.198060085782565,14.0,0,0.0,1,100.0,0,0.0,1,100.0,2.857142857142857,2,2.857142857142857,0,0.0,19.73198606756589,14.537384551978304,19.73198606756589,6.543624161073826,6,6.065307,Cluster 10,56858
28274,No,No,Yes,No,0.91,74.89,38,3226,-3,0.4114038918,Owner 244,1.970170000000003,1.4377800000000036,Gas,49.15604087626619,14.0,0,0.0,1,100.0,0,0.0,1,100.0,4.285714285714286,3,4.285714285714286,0,0.0,19.737312375786807,14.248479456087836,19.737312375786807,3.7248322147651005,4,7.408182,Cluster 3,28274
61279,No,No,Yes,Yes,9.35,98.71,109,12079,6,0.9017768124,Owner 5,1.1339570000000023,1.7773200000000031,Gas,49.1506068015455,3.5,0,0.0,0,0.0,0,0.0,1,100.0,8.571428571428571,6,8.571428571428571,0,0.0,19.50349500864042,26.931002899057688,19.50349500864042,10.87248322147651,5,6.7032,Cluster 27,61279
27833,No,No,No,No,0.11,93.84,94,8987,-5,0.3928274562,Owner 101,1.097557000000002,1.0092400000000055,Gas,49.11259559111721,10.5,0,0.0,1,100.0,0,0.0,0,0.0,2.857142857142857,2,2.857142857142857,0,0.0,19.689836626591802,16.823618803034883,19.689836626591802,9.36241610738255,5,6.7032,Cluster 10,27833
36419,No,No,Yes,No,0.19,743.56,45,12303,-20,0.4430376547,Owner 78,1.6084000000000032,1.018730000000005,Gas,49.10692265377594,14.0,0,0.0,1,100.0,0,0.0,1,100.0,5.714285714285714,4,5.714285714285714,0,0.0,17.554924738147943,132.62369988474654,17.554924738147943,4.429530201342282,4,7.408182,Cluster 12,36419
80145,No,No,No,No,7.45,413.4,47,651,7,0.3846418718,Owner 195,1.5023199999999974,1.9509999999999934,Gas,48.91070078955809,10.5,0,0.0,1,100.0,0,0.0,0,0.0,8.571428571428571,6,8.571428571428571,0,0.0,18.50519973490805,81.07968897244908,18.50519973490805,4.630872483221476,5,6.7032,Cluster 21,80145
59441,No,No,Yes,No,1.62,881.15,11,6905,9,0.031339272,Owner 139,1.0122539999999987,2.2439600000000013,Gas,48.64302297499493,14.0,0,0.0,1,100.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,17.076766994170388,158.55952694260642,17.076766994170388,1.0067114093959733,7,5.488116,Cluster 18,59441
71870,No,No,Yes,No,32.03,588.09,21,5595,0,0.582286025,Owner 82,1.040219999999998,1.8404299999999978,Gas,48.62281773917098,14.0,0,0.0,1,100.0,0,0.0,1,100.0,9.642857142857142,5,7.142857142857143,1,2.5,17.478421777521895,136.77330863040052,17.478421777521895,2.0134228187919465,7,5.488116,Cluster 20,71870
16597,No,No,Yes,Yes,3.63,36.23,82,5209,-6,0.1409755593,Owner 243,1.9129220000000018,3.3423190000000034,Gas,48.605208888048125,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.814110900512173,10.082838973081348,19.814110900512173,8.154362416107382,6,6.065307,Cluster 2,16597
69176,No,No,No,No,7.64,772.42,16,6893,-181,0.2284748541,Owner 204,1.1190270000000027,2.000789999999995,Gas,48.59161340990291,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,17.322809724380384,145.21388571867223,17.322809724380384,1.5100671140939597,3,8.187308,Cluster 14,69176
82398,No,No,No,No,0.0,33.41,58,8119,-4,0.9509203492,Owner 12,1.5406300000000002,1.1732800000000054,Gas,48.546034828441016,10.5,0,0.0,1,100.0,0,0.0,0,0.0,5.714285714285714,4,5.714285714285714,0,0.0,19.890294080598252,5.950575492427487,19.890294080598252,5.738255033557047,5,6.7032,Cluster 33,82398
23436,No,No,No,No,0.0,238.97,50,10988,0,0.1092449055,Owner 117,1.0658710000000013,2.251090000000005,Gas,48.494255124340825,10.5,0,0.0,1,100.0,0,0.0,0,0.0,7.142857142857143,5,7.142857142857143,0,0.0,19.21531207544341,42.56237729498344,19.21531207544341,4.932885906040268,5,6.7032,Cluster 18,23436
11706,No,No,Yes,No,7.22,647.4,51,10984,7,0.3269401986,Owner 226,1.9240100000000027,1.514250000000004,Gas,48.4685250833971,14.0,0,0.0,1,100.0,0,0.0,1,100.0,4.285714285714286,3,4.285714285714286,0,0.0,17.74107175070295,122.52687140968439,17.74107175070295,5.033557046979865,4,7.408182,Cluster 0,11706
22912,No,No,No,No,4.75,369.86,37,1066,-6,0.1115976469,Owner 107,1.0009999999999977,1.8102300000000042,Gas,48.38682612676337,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,18.697946481509295,70.62488331724725,18.697946481509295,3.6241610738255035,9,4.49329,Cluster 20,22912
60421,No,No,Yes,Yes,0.0,76.92,97,10540,-121,0.115689373,Owner 34,1.7459399999999974,1.3209700000000026,Gas,48.24201821929068,3.5,0,0.0,0,0.0,0,0.0,1,100.0,7.142857142857143,5,7.142857142857143,0,0.0,19.74742354623219,13.700037919111715,19.74742354623219,9.664429530201343,3,8.187308,Cluster 42,60421
20096,No,No,Yes,Yes,0.0,71.7,110,5302,-33,0.2745193556,Owner 112,2.0380600000000015,1.5220599999999962,Gas,48.083775575279084,3.5,0,0.0,0,0.0,0,0.0,1,100.0,7.142857142857143,5,7.142857142857143,0,0.0,19.76456407000583,12.770316157050312,19.76456407000583,10.973154362416107,5,6.7032,Cluster 0,20096
23257,No,No,No,No,0.0,910.09,28,8427,-57,0.9469047596,Owner 211,1.088630000000002,2.2301800000000043,Gas,48.00435487849369,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,17.011605501696,162.0939613859124,17.011605501696,2.7181208053691277,5,6.7032,Cluster 18,23257
88719,No,No,No,No,4.08,795.76,18,7377,-2,0.2375102141,Owner 140,1.5802300000000002,1.2947599999999966,Gas,48.002822702432255,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,17.311802735030522,145.8109175053606,17.311802735030522,1.7114093959731544,4,7.408182,Cluster 32,88719
52603,No,No,No,Yes,0.41,60.4,104,11298,-1,0.04316227,Owner 233,1.5208119999999994,1.0467199999999934,Gas,47.93786628701597,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.79411019880888,11.167700082089802,19.79411019880888,10.369127516778523,5,6.7032,Cluster 12,52603
43782,No,No,Yes,Yes,2.5,49.86,120,11728,-199,0.8625349948,Owner 232,1.0662999999999982,1.9655099999999948,Gas,47.90102689382061,3.5,0,0.0,0,0.0,0,0.0,1,100.0,7.142857142857143,5,7.142857142857143,0,0.0,19.790187979151387,11.38044579624168,19.790187979151387,11.979865771812081,7,5.488116,Cluster 14,43782
68063,No,No,No,Yes,4.3,602.71,122,12510,83,0.5634784289,Owner 118,1.1449730000000002,2.219255000000004,Gas,47.89748725247876,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,17.94165062735891,111.64724199464146,17.94165062735891,12.181208053691275,5,6.7032,Cluster 45,68063
84388,No,No,Yes,No,0.0,2.47,1,10950,39,0.7085221769,Owner 176,1.5870040000000003,1.3001940000000047,Gas,47.893483159933055,14.0,0,0.0,1,100.0,0,0.0,1,100.0,5.714285714285714,4,5.714285714285714,0,0.0,19.99188944564734,0.43992581461526176,19.99188944564734,0.0,3,8.187308,Cluster 32,84388
18496,No,No,Yes,Yes,0.0,11.19,88,8459,-3,0.5159240094,Owner 224,1.0599399999999974,2.228750000000005,Gas,47.78636406669328,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.96325623351974,1.9930242370626634,19.96325623351974,8.758389261744966,9,4.49329,Cluster 18,18496
60355,No,No,No,No,1.2,426.14,63,4003,53,0.6062603657,Owner 159,1.6503599999999992,1.0724799999999988,Gas,47.737688967298375,10.5,0,0.0,1,100.0,0,0.0,0,0.0,5.714285714285714,4,5.714285714285714,0,0.0,18.578592514757627,77.09878001625411,18.578592514757627,6.241610738255034,5,6.7032,Cluster 46,60355
94929,No,No,No,No,0.0,3.84,13,12414,8,0.9556206838,Owner 209,1.0072270000000003,1.8236040000000031,Gas,47.73272614176681,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.987390879063074,0.6839332502520669,19.987390879063074,1.2080536912751678,8,4.965853,Cluster 20,94929
77614,No,No,No,No,0.0,17.95,13,411,-128,0.8751435898,Owner 210,1.0894499999999994,2.2238470000000063,Gas,47.686394189574095,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.941058926870355,3.197031729693906,19.941058926870355,1.2080536912751678,8,4.965853,Cluster 18,77614
70266,No,No,No,Yes,26.14,931.87,76,7138,149,0.5463692502,Owner 200,1.0706399999999974,1.9658299999999969,Gas,47.48811237136859,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16.07142857142857,6,8.571428571428571,3,7.5,16.458166229470223,192.1131452896858,16.458166229470223,7.550335570469799,4,7.408182,Cluster 14,70266
52781,No,No,No,No,0.0,843.59,88,7266,10,0.2760628654,Owner 188,1.0510030000000015,1.319029999999998,Gas,47.47727012788067,10.5,0,0.0,1,100.0,0,0.0,0,0.0,4.285714285714286,3,4.285714285714286,0,0.0,17.22996658042142,150.2498048385784,17.22996658042142,8.758389261744966,5,6.7032,Cluster 31,52781
52410,No,No,Yes,Yes,2.23,64.49,49,3372,8,0.7107502177,Owner 190,1.0211100000000002,1.9726299999999952,Gas,47.338077648708826,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.747126312179578,13.716160236655153,19.747126312179578,4.832214765100671,3,8.187308,Cluster 5,52410
92289,No,No,No,No,9.8,635.79,7,1158,-136,0.7815136466,Owner 153,1.0937600000000032,1.3846499999999935,Gas,47.315266695750765,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,17.731629278684615,123.0390419733754,17.731629278684615,0.6040268456375839,4,7.408182,Cluster 16,92289
84071,No,No,Yes,Yes,6.22,454.02,137,7937,4,0.631068332,Owner 20,1.0633899999999983,1.8830779999999976,Gas,47.279666840358786,3.5,0,0.0,0,0.0,0,0.0,1,100.0,4.285714285714286,3,4.285714285714286,0,0.0,18.394495386859266,87.08442038527171,18.394495386859266,13.691275167785236,4,7.408182,Cluster 23,84071
69847,No,No,Yes,Yes,1.01,89.74,85,4551,146,0.5587578867,Owner 107,1.0218500000000006,1.969130000000007,Gas,47.20780133262096,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.686706922266207,16.993377572297,19.686706922266207,8.456375838926174,9,4.49329,Cluster 5,69847
83606,No,No,No,No,0.0,309.37,25,1925,4,0.9432213034,Owner 184,1.046432000000003,1.9261520000000019,Gas,47.174880812245334,10.5,0,0.0,1,100.0,0,0.0,0,0.0,8.571428571428571,6,8.571428571428571,0,0.0,18.984144858266426,55.10115354960467,18.984144858266426,2.4161073825503356,5,6.7032,Cluster 5,83606
44875,No,No,Yes,No,48.36,869.93,45,7931,-149,0.268454141,Owner 195,1.7141999999999982,1.4832499999999982,Gas,47.09891782927467,14.0,0,0.0,1,100.0,0,0.0,1,100.0,5.714285714285714,4,5.714285714285714,0,0.0,16.251901913646666,203.30115947702615,16.251901913646666,4.429530201342282,5,6.7032,Cluster 1,44875
95558,No,No,Yes,Yes,40.15,295.43,82,11273,-131,0.8503065792,Owner 202,1.0375099999999975,1.791089999999997,Gas,47.080803694801254,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,18.289705707265306,92.76833336509586,18.289705707265306,8.154362416107382,6,6.065307,Cluster 20,95558
50336,No,No,No,No,9.2,146.6,34,6319,-4,0.6930193461,Owner 93,1.0347209999999976,1.952770000000001,Gas,47.01721241754052,10.5,0,0.0,1,100.0,0,0.0,0,0.0,7.142857142857143,5,7.142857142857143,0,0.0,19.34900762367667,35.31057668931068,19.34900762367667,3.3221476510067114,5,6.7032,Cluster 5,50336
67456,No,No,No,Yes,8.01,88.97,89,1834,-7,0.14007968,Owner 78,1.0345200000000006,1.789270000000002,Gas,46.89885298250422,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.56018200839109,23.856234707012078,19.56018200839109,8.859060402684564,4,7.408182,Cluster 20,67456
37313,No,No,Yes,Yes,1.41,541.52,99,611,-6,0.5392630396,Owner 240,1.0581800000000001,2.2320299999999946,Gas,46.891793189884204,3.5,0,0.0,0,0.0,0,0.0,1,100.0,7.142857142857143,5,7.142857142857143,0,0.0,18.195856234946525,97.85883689492167,18.195856234946525,9.865771812080537,3,8.187308,Cluster 18,37313
17853,No,No,No,Yes,0.0,20.93,123,10997,0,0.9260592896,Owner 37,1.0306799999999967,1.9525000000000006,Gas,46.82186306113128,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9.642857142857142,5,7.142857142857143,1,2.5,19.93127372364326,3.7277924291082707,19.93127372364326,12.281879194630873,8,4.965853,Cluster 5,17853
81089,No,No,No,No,3.64,86.3,16,1013,-239,0.0654359682,Owner 205,1.0792799999999971,1.0112699999999961,Gas,46.796708108203326,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.6495154226808,19.01068736894619,19.6495154226808,1.5100671140939597,10,4.065697,Cluster 10,81089
77686,No,No,Yes,No,0.0,8.52,4,11874,49,0.9336819017,Owner 44,1.6306999999999974,1.403899999999993,Gas,46.691522650025696,14.0,0,0.0,1,100.0,0,0.0,1,100.0,5.714285714285714,4,5.714285714285714,0,0.0,19.972023512921194,1.5174768989967733,19.972023512921194,0.30201342281879195,5,6.7032,Cluster 41,77686
69254,No,No,Yes,Yes,0.0,62.75,42,4488,-167,0.6480831373,Owner 115,1.650579999999998,1.0001100000000065,Gas,46.680205865891615,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.79395251593955,11.176252982634686,19.79395251593955,4.12751677852349,3,8.187308,Cluster 38,69254
52069,No,No,Yes,No,0.0,247.47,32,4396,4,0.5279119071,Owner 51,1.9324000000000012,2.2285300000000063,Gas,46.57353148713986,14.0,0,0.0,1,100.0,0,0.0,1,100.0,2.857142857142857,2,2.857142857142857,0,0.0,19.18740126086949,44.07629204163515,19.18740126086949,3.120805369127517,4,7.408182,Cluster 13,52069
30339,No,No,No,No,6.72,757.9,49,9015,126,0.4582882042,Owner 174,1.7540400000000034,1.3522300000000058,Gas,46.56572116243638,10.5,0,0.0,1,100.0,0,0.0,0,0.0,7.142857142857143,5,7.142857142857143,0,0.0,17.38744925447856,141.70776311615663,17.38744925447856,4.832214765100671,5,6.7032,Cluster 42,30339
25637,No,No,No,Yes,0.0,26.44,120,9656,190,0.9603914969,Owner 237,1.6505300000000034,0.9803500000000014,Gas,46.44408586321809,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7.142857142857143,5,7.142857142857143,0,0.0,19.91318094854887,4.709165400173085,19.91318094854887,11.979865771812081,4,7.408182,Cluster 38,25637
65313,No,No,No,Yes,9.17,200.31,80,6828,-165,0.25362528,Owner 6,1.1114549999999994,2.186614000000006,Gas,46.384953903072855,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.173197197416094,44.84673681197696,19.173197197416094,7.953020134228188,3,8.187308,Cluster 9,65313
60321,No,No,Yes,Yes,37.45,395.24,116,5885,122,0.4239240257,Owner 121,1.065959999999997,1.8190000000000026,Gas,46.15364455462267,3.5,0,0.0,0,0.0,0,0.0,1,100.0,8.571428571428571,6,8.571428571428571,0,0.0,18.011744775140407,107.84525464313201,18.011744775140407,11.577181208053691,9,4.49329,Cluster 8,60321
85778,No,No,No,No,5.5,46.98,4,857,4,0.3448273245,Owner 123,1.0749199999999988,1.8587140000000062,Gas,46.111068254681584,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.744336260434224,13.86749585855263,19.744336260434224,0.30201342281879195,9,4.49329,Cluster 23,85778
47262,No,No,Yes,Yes,1.8,236.61,105,8792,27,0.619546467,Owner 227,1.0363499999999988,1.789919999999995,Gas,46.01069623879972,3.5,0,0.0,0,0.0,0,0.0,1,100.0,6.785714285714286,3,4.285714285714286,1,2.5,19.189876295367316,43.94204331826602,19.189876295367316,10.46979865771812,6,6.065307,Cluster 20,47262
65992,No,No,No,No,0.0,176.94,14,9629,-98,0.5573311366,Owner 197,1.8370800000000003,1.3345800000000025,Gas,45.990379895828674,10.5,0,0.0,1,100.0,0,0.0,0,0.0,5.714285714285714,4,5.714285714285714,0,0.0,19.41899534932819,31.514361796771016,19.41899534932819,1.308724832214765,2,9.048374,Cluster 25,65992
59198,No,No,Yes,Yes,6.03,41.84,62,11322,-7,0.5006136745,Owner 75,1.8967099999999988,3.3954300000000046,Gas,45.951927084101506,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.7514429153575,13.48202270587148,19.7514429153575,6.140939597315437,7,5.488116,Cluster 11,59198
67069,No,No,No,No,4.28,344.77,1,11200,0,0.7448277865,Owner 232,1.751100000000001,3.371750000000006,Gas,45.84854221795205,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,18.78899764652348,65.6861632003659,18.78899764652348,0.0,7,5.488116,Cluster 43,67069
23459,No,No,No,No,49.81,885.54,30,4408,6,0.953195263,Owner 181,1.0605699999999985,1.8192200000000014,Gas,45.301539283307164,10.5,0,0.0,1,100.0,0,0.0,0,0.0,9.642857142857142,5,7.142857142857143,1,2.5,16.173912053201704,207.53141938234774,16.173912053201704,2.9194630872483223,6,6.065307,Cluster 8,23459
55333,No,No,No,Yes,5.91,37.73,84,10109,-26,0.690805664,Owner 126,1.069541000000001,1.7878199999999964,Gas,45.259591226902245,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.7671509574871,12.630000398961062,19.7671509574871,8.355704697986576,6,6.065307,Cluster 8,55333
81687,No,No,Yes,Yes,0.0,6.67,101,5012,-2,0.4247297683,Owner 54,1.5740399999999966,0.9481600000000014,Gas,45.2391085992966,3.5,0,0.0,0,0.0,0,0.0,1,100.0,4.285714285714286,3,4.285714285714286,0,0.0,19.97809821962258,1.18797780707846,19.97809821962258,10.06711409395973,4,7.408182,Cluster 22,81687
64790,No,No,No,No,9.79,780.53,9,670,198,0.6478524239,Owner 99,1.7884299999999982,2.2473700000000036,Gas,45.1214554216794,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,17.256541722734056,148.80833849459523,17.256541722734056,0.8053691275167785,7,5.488116,Cluster 19,64790
83533,No,No,Yes,No,9.87,407.34,15,9289,4,0.387136587,Owner 232,1.698210000000003,1.0485599999999948,Gas,45.09228062006136,14.0,0,0.0,1,100.0,0,0.0,1,100.0,5.714285714285714,4,5.714285714285714,0,0.0,18.480482932621285,82.42035681189503,18.480482932621285,1.4093959731543624,7,5.488116,Cluster 24,83533
90686,No,No,Yes,Yes,1.73,961.69,47,1307,-80,0.0117001803,Owner 108,1.5765200000000021,2.239289999999997,Gas,45.06095089115732,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,16.81027583650727,173.01431443617452,16.81027583650727,4.630872483221476,2,9.048374,Cluster 28,90686
84709,No,No,Yes,No,46.88,524.72,41,8447,-15,0.4583678093,Owner 7,1.0985799999999983,1.4251799999999974,Gas,44.862413234832104,14.0,0,0.0,1,100.0,0,0.0,1,100.0,5.357142857142858,2,2.857142857142857,1,2.5,17.41272774010535,140.33662892506888,17.41272774010535,4.026845637583893,10,4.065697,Cluster 16,84709
23584,No,No,Yes,Yes,0.0,95.04,24,11351,-209,0.2659291156,Owner 16,1.60407,0.9643400000000071,Gas,44.762097069850384,3.5,0,0.0,0,0.0,0,0.0,1,100.0,11.071428571428571,6,8.571428571428571,1,2.5,19.687924256811073,16.927347943738656,19.687924256811073,2.315436241610738,3,8.187308,Cluster 22,23584
57346,No,No,No,No,5.13,465.62,4,1303,-101,0.0265134612,Owner 123,1.122396000000002,1.9685800000000029,Gas,44.743232771532206,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,18.376500777284846,88.06046874540816,18.376500777284846,0.30201342281879195,9,4.49329,Cluster 14,57346
45388,No,No,No,No,0.0,326.69,11,3159,0,0.1248473918,Owner 166,1.6337199999999967,1.0361400000000032,Gas,44.33557759272219,10.5,0,0.0,1,100.0,0,0.0,0,0.0,5.714285714285714,4,5.714285714285714,0,0.0,18.927272469040496,58.185977480429095,18.927272469040496,1.0067114093959733,3,8.187308,Cluster 46,45388
80904,No,No,No,No,6.2,544.99,6,6833,9,0.4491161059,Owner 205,1.126345999999998,2.244470000000007,Gas,44.236633998269404,10.5,0,0.0,1,100.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,18.096152722142843,103.26687032679008,18.096152722142843,0.5033557046979866,10,4.065697,Cluster 45,80904
52313,No,No,Yes,No,0.0,445.39,8,9841,0,0.0990940526,Owner 184,1.6681000000000026,0.9561400000000049,Gas,44.2311184248702,14.0,0,0.0,1,100.0,0,0.0,1,100.0,4.285714285714286,3,4.285714285714286,0,0.0,18.537506152578736,79.32735164837709,18.537506152578736,0.7046979865771812,5,6.7032,Cluster 38,52313
47496,No,No,Yes,No,9.41,382.17,4,606,-82,0.5824169849,Owner 25,1.7549199999999985,1.3326600000000042,Gas,44.07602756289476,14.0,0,0.0,1,100.0,0,0.0,1,100.0,5.714285714285714,4,5.714285714285714,0,0.0,18.571612425790256,77.47738808563344,18.571612425790256,0.30201342281879195,7,5.488116,Cluster 42,47496
77414,No,No,No,Yes,4.63,491.05,96,8668,-222,0.8135671052,Owner 142,1.0351700000000008,1.7867499999999978,Gas,43.903256241257104,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,18.30221628056679,92.08974545215558,18.30221628056679,9.563758389261745,8,4.965853,Cluster 20,77414
45326,No,No,No,No,20.5,932.31,28,11331,-225,0.1770636246,Owner 246,1.0719899999999996,2.2320899999999995,Gas,43.68041604572703,10.5,0,0.0,1,100.0,0,0.0,0,0.0,5.714285714285714,4,5.714285714285714,0,0.0,16.56070152607219,186.55151264127718,16.56070152607219,2.7181208053691277,3,8.187308,Cluster 18,45326
84139,No,No,No,Yes,1.5,88.69,66,8861,233,0.7774788505,Owner 80,1.0444979999999973,1.9553599999999989,Gas,43.36148072990289,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.68112099740049,17.296364574181197,19.68112099740049,6.543624161073826,6,6.065307,Cluster 5,84139
42195,No,No,No,Yes,23.22,453.11,85,9734,226,0.7127877484,Owner 59,1.5968700000000027,1.1113,Gas,43.29918072614021,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8.571428571428571,6,8.571428571428571,0,0.0,18.084068315785466,103.92234245357136,18.084068315785466,8.456375838926174,3,8.187308,Cluster 46,42195
31129,No,No,No,Yes,0.0,37.37,69,6149,-250,0.4419041791,Owner 66,1.0078109999999967,1.8242249999999984,Gas,43.282473079953235,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11.071428571428571,6,8.571428571428571,1,2.5,19.877290924632046,6.655881656749932,19.877290924632046,6.845637583892618,7,5.488116,Cluster 20,31129
